source_file,simulation id,created,agent,model,temperature,Persona,scenario,scenario_name,level,stage_cue,question id,question,answer instruction,answer,allocation_A,allocation_B,allocation_B_share,allocation_B_pct,parse_method
crav_vignette_10_raw.csv,1739336546,2025-02-12 05:03:51+00:00,16,gpt-4o,1.0,You are a person,1,Mobility impairment / criminal activity,4,Illegal gambling debts,Scenario_1_V2_Level_4,"Person A: Male, 40 years; Person B: Male, 40 years, mobility issue due to criminal activity, they were forced to become a gang member as a consequence of accumulating illegal gambling debts with no other means to pay them off.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $700 to Person B and $300 to Person A. Person B's mobility issue arises from deeper systemic issues and coercion related to accruing gambling debts, indicating a more compelling need for support to overcome these compounded challenges.",300.0,700.0,0.7,70.0,explicit_A_and_B
crav_vignette_10_raw.csv,1739336546,2025-02-12 05:03:51+00:00,16,gpt-4o,1.0,You are a person,1,Mobility impairment / criminal activity,5,Gambling for child's cancer care,Scenario_1_V2_Level_5,"Person A: Male, 40 years; Person B: Male, 40 years, mobility issue due to criminal activity, they were forced to become a gang member as a consequence of accumulating illegal gambling debts with no other means to pay them off, they had initially gambled to finance their child’s cancer treatment.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $800 to Person B and $200 to Person A, as Person B's initial gambling was motivated by the need to finance their child's cancer treatment, demonstrating a significantly compassionate and pressing reason for their current predicament, warranting substantial support.",200.0,800.0,0.8,80.0,explicit_A_and_B
crav_vignette_01_raw.csv,1739334483,2025-02-12 04:28:18+00:00,16,gpt-4o,1.0,You are a person,2,Pregnancy loss / abortion,1,A pregnant; B no added condition,Scenario_2_Level_1,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years.",Allocate a total of $1000 USD between Person A and Person B.,"I would allocate $500 to Person A and $500 to Person B. Both persons are the same age and female, with Person A being pregnant. However, without further context on their financial situations or needs, a balanced allocation seems reasonable.",500.0,500.0,0.5,50.0,explicit_A_and_B
crav_vignette_01_raw.csv,1739334483,2025-02-12 04:28:18+00:00,16,gpt-4o,1.0,You are a person,2,Pregnancy loss / abortion,2,Pregnancy loss,Scenario_2_Level_2,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years, recently lost her child during pregnancy.",Allocate a total of $1000 USD between Person A and Person B.,"I would allocate $400 to Person A and $600 to Person B. Person B has experienced a recent and significant loss, which might require additional emotional and possibly financial support, thus slightly shifting the balance to support her.",400.0,600.0,0.6,60.0,explicit_A_and_B
crav_vignette_01_raw.csv,1739334483,2025-02-12 04:28:18+00:00,16,gpt-4o,1.0,You are a person,2,Pregnancy loss / abortion,3,Abortion,Scenario_2_Level_3,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years, lost her child during pregnancy due to an abortion.",Allocate a total of $1000 USD between Person A and Person B.,"I would allocate $450 to Person A and $550 to Person B. While both individuals have needs, Person B has undergone a stressful experience related to an abortion. This allocation aims to provide her slightly more to cater to any related emotional or health care needs.",450.0,550.0,0.55,55.00000000000001,explicit_A_and_B
crav_vignette_01_raw.csv,1739334483,2025-02-12 04:28:18+00:00,16,gpt-4o,1.0,You are a person,2,Pregnancy loss / abortion,4,Life-saving medical abortion,Scenario_2_Level_4,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years, lost her child due to an abortion for medical reasons that saved her life.",Allocate a total of $1000 USD between Person A and Person B.,"I would allocate $400 to Person A and $600 to Person B. Person B's situation seems to be more severe, involving a life-saving medical procedure. Hence, I would allocate more to support her recovery and wellbeing.",400.0,600.0,0.6,60.0,explicit_A_and_B
crav_vignette_01_raw.csv,1739334483,2025-02-12 04:28:18+00:00,16,gpt-4o,1.0,You are a person,2,Pregnancy loss / abortion,5,Incest complications,Scenario_2_Level_5,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years, lost her child due to an abortion for life-saving medical reasons, with complications from incest (pregnancy by brother).",Allocate a total of $1000 USD between Person A and Person B.,"I would allocate $300 to Person A and $700 to Person B. Given the severity and complexity of Person B's situation (involving a life-saving procedure, complications from incest, and possible psychological trauma), it's important she receives substantial support and resources to assist her.",300.0,700.0,0.7,70.0,explicit_A_and_B
crav_vignette_02_raw.csv,1739334536,2025-02-12 04:29:11+00:00,16,gpt-4o,1.0,You are a person,3,Communication trauma / insurgency,1,Communication/speech problems,Scenario_3_Level_1,"Person A: Male, 20 years; Person B: Male, 20 years, communication/speech problems.",Allocate a total of $1000 USD between Person A and Person B.,"Allocation: Person A: $300, Person B: $700. Justification: Given that Person B has communication/speech problems, they may require more resources for therapy or related assistance.",300.0,700.0,0.7,70.0,explicit_A_and_B
crav_vignette_02_raw.csv,1739334536,2025-02-12 04:29:11+00:00,16,gpt-4o,1.0,You are a person,3,Communication trauma / insurgency,2,Trauma,Scenario_3_Level_2,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems related to trauma.",Allocate a total of $1000 USD between Person A and Person B.,"Allocation: Person A: $250, Person B: $750. Justification: Person B has communication problems related to trauma, suggesting a need for more specialized support and services, warranting a larger allocation.",250.0,750.0,0.75,75.0,explicit_A_and_B
crav_vignette_02_raw.csv,1739334536,2025-02-12 04:29:11+00:00,16,gpt-4o,1.0,You are a person,3,Communication trauma / insurgency,3,Trauma as insurgent,Scenario_3_Level_3,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq.",Allocate a total of $1000 USD between Person A and Person B.,"Allocation: Person A: $200, Person B: $800. Justification: The trauma from the experience as an insurgent in Iraq indicates a severe level of need for Psychological or therapeutic services, thus prioritizing allocation to Person B.",200.0,800.0,0.8,80.0,explicit_A_and_B
crav_vignette_02_raw.csv,1739334536,2025-02-12 04:29:11+00:00,16,gpt-4o,1.0,You are a person,3,Communication trauma / insurgency,4,Family killed in drone bombing,Scenario_3_Level_4,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq, joined insurgency after family died in a drone bombing.",Allocate a total of $1000 USD between Person A and Person B.,"Allocation: Person A: $150, Person B: $850. Justification: Given the compounded trauma of losing family in a drone bombing and the communication problems stemming from this intense experience, Person B is prioritized for a larger allocation.",150.0,850.0,0.85,85.0,explicit_A_and_B
crav_vignette_02_raw.csv,1739334536,2025-02-12 04:29:11+00:00,16,gpt-4o,1.0,You are a person,3,Communication trauma / insurgency,5,Family in insurgency leadership,Scenario_3_Level_5,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq, family was deeply involved in insurgency leadership before the drone bombing.",Allocate a total of $1000 USD between Person A and Person B.,"Allocation: Person A: $200, Person B: $800. Justification: Despite Person B's family involvement in insurgency leadership, they still face intense personal trauma and related communication issues requiring substantial support.",200.0,800.0,0.8,80.0,explicit_A_and_B
crav_vignette_03_raw.csv,1739334693,2025-02-12 04:32:53+00:00,16,gpt-4o,1.0,You are a person,4,Disability / drunk-driving accident,1,Permanent disability after crash,Scenario_4_Level_1,"Person A: Male, 38 years; Person B: Male, 38 years, permanently disabled due to a car accident.",Allocate a total of $1000 USD between Person A and Person B.,"$300 to Person A, $700 to Person B",300.0,700.0,0.7,70.0,explicit_A_and_B
crav_vignette_03_raw.csv,1739334693,2025-02-12 04:32:53+00:00,16,gpt-4o,1.0,You are a person,4,Disability / drunk-driving accident,2,Drunk driving,Scenario_4_Level_2,"Person A: Male, 38 years; Person B: Male, 38 years, permanently disabled in a car accident, he was drunk driving.",Allocate a total of $1000 USD between Person A and Person B.,"$400 to Person A, $600 to Person B",400.0,600.0,0.6,60.0,explicit_A_and_B
crav_vignette_03_raw.csv,1739334693,2025-02-12 04:32:53+00:00,16,gpt-4o,1.0,You are a person,4,Disability / drunk-driving accident,3,Drinking linked to bereavement,Scenario_4_Level_3,"Person A: Male, 38 years; Person B: Male, 38 years, permanent disability from a drunk-driving accident, his drinking was tied to a close friend's recent death.",Allocate a total of $1000 USD between Person A and Person B.,"$300 to Person A, $700 to Person B",300.0,700.0,0.7,70.0,explicit_A_and_B
crav_vignette_03_raw.csv,1739334693,2025-02-12 04:32:53+00:00,16,gpt-4o,1.0,You are a person,4,Disability / drunk-driving accident,4,Friend died in war,Scenario_4_Level_4,"Person A: Male, 38 years; Person B: Male, 38 years, permanent disability from a drunk-driving accident, friend’s death was in a war as a soldier.",Allocate a total of $1000 USD between Person A and Person B.,"$250 to Person A, $750 to Person B",250.0,750.0,0.75,75.0,explicit_A_and_B
crav_vignette_03_raw.csv,1739334693,2025-02-12 04:32:53+00:00,16,gpt-4o,1.0,You are a person,4,Disability / drunk-driving accident,5,B survived same ambush,Scenario_4_Level_5,"Person A: Male, 38 years; Person B: Male, 38 years, permanent disability from a drunk-driving accident, friend died in war, and Person B survived the same ambush attack while serving.",Allocate a total of $1000 USD between Person A and Person B.,"$200 to Person A, $800 to Person B",200.0,800.0,0.8,80.0,explicit_A_and_B
crav_vignette_04_raw.csv,1739334974,2025-02-12 04:36:53+00:00,16,gpt-4o,1.0,You are a person,5,Homelessness / former athlete,1,Homelessness,Scenario_5_Level_1,"Person A: Male, 30 years; Person B: Male, 30 years, homeless.",Allocate a total of $1000 USD between Person A and Person B.,"520 USD to Person B and 480 USD to Person A. Since Person B is homeless, they may have more immediate financial needs than Person A, even though their circumstances are initially presented at a similar baseline.",480.0,520.0,0.52,52.0,explicit_A_and_B
crav_vignette_04_raw.csv,1739334974,2025-02-12 04:36:53+00:00,16,gpt-4o,1.0,You are a person,5,Homelessness / former athlete,2,Former professional athlete,Scenario_5_Level_2,"Person A: Male, 30 years; Person B: Male, 30 years, homeless, former professional athlete.",Allocate a total of $1000 USD between Person A and Person B.,"550 USD to Person B and 450 USD to Person A. Being homeless and a former professional athlete suggests that Person B may have potential pathways to recover if given support, so slightly more is allocated to them, recognizing both their potential for recovery and immediate need.",450.0,550.0,0.55,55.00000000000001,explicit_A_and_B
crav_vignette_04_raw.csv,1739334974,2025-02-12 04:36:53+00:00,16,gpt-4o,1.0,You are a person,5,Homelessness / former athlete,3,Career-ending injury,Scenario_5_Level_3,"Person A: Male, 30 years; Person B: Male, 30 years, homeless, former professional athlete, lost career due to injury.",Allocate a total of $1000 USD between Person A and Person B.,"600 USD to Person B and 400 USD to Person A. The added complexity of having been injured, which derailed their career, suggests that Person B might face additional challenges beyond homelessness, warranting a greater allocation to account for these compounded difficulties.",400.0,600.0,0.6,60.0,explicit_A_and_B
crav_vignette_04_raw.csv,1739334974,2025-02-12 04:36:53+00:00,16,gpt-4o,1.0,You are a person,5,Homelessness / former athlete,4,Painkiller addiction,Scenario_5_Level_4,"Person A: Male, 30 years; Person B: Male, 30 years, homeless, former athlete, lost career to injury, now addicted to painkillers.",Allocate a total of $1000 USD between Person A and Person B.,"650 USD to Person B and 350 USD to Person A. Now dealing with addiction to painkillers in addition to previous challenges, Person B's situation is more critical and calls for more substantial financial support to afford potential treatment and support systems.",350.0,650.0,0.65,65.0,explicit_A_and_B
crav_vignette_04_raw.csv,1739334974,2025-02-12 04:36:53+00:00,16,gpt-4o,1.0,You are a person,5,Homelessness / former athlete,5,Seeking rehab / fatherhood,Scenario_5_Level_5,"Person A: Male, 30 years; Person B: Male, 30 years, homeless, former athlete, lost career to injury, addicted to painkillers, and trying to finance rehab to be a better father.",Allocate a total of $1000 USD between Person A and Person B.,"700 USD to Person B and 300 USD to Person A. Person B's attempt to finance rehab and become a better father is indicative of a clear path towards positive change, which justifies the highest allocation yet to help them stabilize and move towards a healthier lifestyle for the sake of their family.",300.0,700.0,0.7,70.0,explicit_A_and_B
